mesto,id_tekmovalca,tocke 
27,4226,82.0
28,4939,81.9
29,4197,79.2
30,5188,78.5
31,4259,75.6
32,2045,73.4
33,3023,72.5
34,2033,71.6
35,1906,71.2
36,1905,68.5
37,4664,67.5
38,5396,66.6
39,5186,65.8
39,4186,65.8
41,4720,65.7
42,4889,65.3
43,5168,64.4
44,4174,63.8
45,2947,62.1
46,1991,61.9
47,4646,61.7
48,2546,59.0
49,4173,57.9
50,4782,57.7
51,1950,54.9
52,5360,51.2
53,4236,49.8
54,4748,47.6
55,2927,45.4
56,1967,44.4
57,2026,40.8
58,2813,34.5
59,4724,28.6
60,4367,28.1
1,5040,386.4
2,2067,379.7
3,2813,372.2
4,2815,364.9
5,2918,363.4
6,2022,362.0
7,4580,358.2
8,2039,355.2
9,2062,355.1
10,5749,349.2
11,1991,346.3
12,1998,342.8
13,2819,340.8
14,2927,337.4
15,2088,334.0
16,5186,331.2
17,4801,325.6
18,2010,321.9
19,2970,321.2
20,4259,320.4
21,5396,319.1
22,4889,314.4
23,4143,311.6
24,4322,307.1
25,4025,305.5
26,5053,304.0
27,5904,302.3
28,2546,289.7
29,5404,284.4
30,4782,283.9
31,5064,141.9
32,2033,140.7
33,3023,140.1
34,2530,139.5
35,2934,138.3
36,4141,135.3
37,2178,132.6
38,4882,129.0
39,1984,123.7
40,1972,112.4
1,2088,272.7
2,5040,262.5
3,1998,249.4
4,4801,245.1
5,2067,236.5
6,1984,229.8
7,2813,229.2
8,2039,225.7
9,5186,222.0
10,2062,219.8
11,4321,216.6
12,2970,216.5
13,4734,214.3
14,2927,210.8
15,2010,208.8
16,2934,206.1
17,2819,206.0
18,4322,203.3
19,4025,202.0
20,3071,201.6
21,5710,196.4
22,5302,194.7
23,2045,192.4
24,4664,191.5
25,5068,191.0
26,4939,189.6
27,2546,187.8
28,2928,185.5
29,4325,185.1
30,2036,182.4
31,4643,180.0
32,4724,161.6
33,4333,89.8
34,4041,89.7
35,2987,88.8
36,2903,88.5
37,4226,87.6
38,4236,86.6
39,5141,86.1
39,4173,86.1
41,1990,85.7
42,4197,83.5
43,4186,82.1
44,4880,80.8
45,5297,80.2
46,4561,79.8
47,5064,71.5
48,4922,71.1
49,5142,66.2
50,5789,51.6
1,5040,285.7
2,2088,280.7
3,2067,271.2
4,2813,262.3
5,1998,258.4
6,2010,252.5
7,4801,250.2
8,2934,247.5
9,2062,245.7
10,5186,235.1
11,4015,234.2
12,2039,232.9
13,2927,231.7
14,4321,230.6
15,2819,228.7
16,4664,228.0
17,4025,227.7
18,4197,224.2
19,2987,222.0
20,2970,221.5
21,4186,219.7
22,4333,219.3
23,4226,218.7
24,5141,216.3
25,4643,214.2
26,4939,212.3
27,4880,211.9
28,2903,206.0
29,4325,205.0
30,4173,198.3
31,5068,102.6
32,4920,102.4
33,1984,101.7
33,4734,101.7
35,5302,101.2
36,5064,101.1
37,2033,99.9
37,2918,99.9
39,4322,99.4
40,4236,99.3
41,5710,98.4
42,4724,98.0
43,2045,97.6
44,2546,97.5
44,1990,97.5
46,1996,95.7
47,5298,94.8
48,2928,93.8
49,3071,87.5
50,4041,84.0
1,2917,299.8
2,2129,290.7
3,2088,290.4
4,2010,289.4
5,4889,283.4
6,2530,282.7
7,4141,282.5
8,5749,277.6
9,4259,275.5
10,2022,273.5
11,2815,271.5
12,2067,269.2
13,1998,266.7
14,2970,264.6
15,2927,259.5
16,1991,259.0
16,2928,259.0
18,2819,258.0
19,5040,255.3
20,4143,254.5
21,3012,249.0
22,3023,246.6
23,4801,243.9
24,4321,243.4
25,1984,241.3
26,5064,238.5
27,4367,214.9
28,5141,214.8
29,5710,214.3
30,2918,196.8
31,4939,109.2
32,5181,106.9
33,2036,102.9
34,1995,102.4
35,5590,99.6
36,2813,99.2
37,4379,96.0
38,2546,95.1
39,4643,92.9
40,2024,90.6
41,4336,89.6
42,4226,88.3
43,5302,83.7
44,5219,82.8
45,2987,79.8
46,2062,75.6
47,4692,74.2
48,4922,57.9
49,5360,48.0
50,4580,23.1
1,5040,268.9
2,4143,265.4
3,2039,259.8
4,4580,254.4
5,2918,252.8
6,4141,247.0
7,2088,245.2
8,2033,245.1
9,1995,240.9
10,5972,240.3
11,2062,239.7
12,2067,238.3
13,2819,237.3
14,2129,236.7
15,2010,234.9
16,4226,233.2
17,2917,232.3
18,2813,231.7
19,5174,231.6
20,4321,231.3
21,5302,229.4
22,5658,229.0
23,2546,226.3
24,3090,224.5
25,6311,222.3
26,1984,218.7
27,2036,215.4
28,4379,214.7
29,4939,214.0
30,5181,207.7
31,4643,99.3
31,4880,99.3
33,4041,98.4
34,4748,98.2
35,4724,97.9
36,5749,96.6
36,1998,96.6
38,2927,96.0
39,4664,94.3
40,4889,93.9
41,5141,93.8
41,2934,93.8
43,3023,93.3
44,3012,92.2
45,4259,89.8
46,1991,88.3
46,5219,88.3
48,2928,86.4
49,2022,83.8
50,2530,81.5
1,2067,277.1
2,4580,267.6
3,2819,265.0
4,5040,258.2
5,2129,253.1
6,4141,249.5
7,4321,248.7
8,2039,247.8
9,4226,245.8
10,2010,244.9
11,5749,244.5
12,5302,243.6
13,1984,236.5
14,2918,235.8
15,2036,234.5
16,2033,228.0
17,4939,223.4
18,2530,219.0
19,1991,216.2
20,2813,215.2
21,4143,213.1
22,2088,209.9
23,2987,209.0
24,5064,207.6
25,4724,202.0
26,3012,200.9
27,1998,200.3
28,3090,191.7
29,2546,171.2
30,2022,166.4
31,5658,111.1
32,3787,109.3
33,4186,104.7
33,2016,104.7
35,2917,102.0
36,4889,101.1
37,4748,99.9
38,1967,99.2
39,4367,96.1
40,5904,92.7
41,4561,90.6
42,4325,89.6
43,4613,85.5
44,4643,85.2
45,4880,83.4
46,4720,81.0
47,5141,78.3
48,4801,76.6
49,2927,73.9
50,4041,70.2
1,2067,270.4
2,5040,268.2
3,4143,243.5
4,4141,243.3
5,2917,241.5
6,4259,233.8
7,4580,233.4
8,2819,231.1
9,2813,231.0
10,4321,230.6
11,2815,229.7
12,2039,228.4
13,2022,228.0
14,2062,227.5
14,4186,227.5
16,1995,224.7
17,2088,224.3
18,1984,222.5
19,2033,222.0
20,2927,221.9
21,2010,220.4
22,5302,219.2
23,2530,216.6
24,5749,214.6
25,2129,213.8
26,4226,209.7
27,2947,207.3
28,4724,203.8
29,2918,203.5
30,4889,184.5
31,2970,104.0
32,4664,103.9
33,3090,103.4
34,4880,103.3
35,1998,103.0
35,3012,103.0
37,4801,102.1
38,4939,101.6
39,4322,99.9
40,2009,98.0
41,2546,97.5
41,4922,97.5
43,5904,97.4
44,2928,95.7
44,4336,95.7
46,4748,94.4
47,2036,94.3
48,3023,92.4
49,4367,88.7
50,2024,84.8
51,5590,78.0
1,5040,265.6
2,2067,264.6
3,4141,250.5
4,2088,248.7
5,4259,239.8
6,2917,239.0
7,2815,237.9
8,4143,217.7
8,5064,217.7
10,1998,215.7
11,2129,214.0
12,2813,213.8
13,1995,213.5
14,2819,213.0
15,2022,212.7
16,4186,212.5
17,4321,210.2
18,4889,209.9
19,4643,209.7
20,2033,208.4
20,4226,208.4
22,5749,206.2
23,2039,206.1
24,2010,200.7
24,2530,200.7
26,5658,196.2
27,4580,196.1
28,4664,194.4
29,4939,192.0
30,3090,190.8
31,2947,93.9
32,1984,93.2
33,2062,90.0
34,2546,89.8
35,4367,89.5
36,2927,89.4
37,5141,87.6
37,4322,87.6
39,4724,86.7
40,2036,85.8
40,3023,85.8
40,4922,85.8
43,2987,85.3
44,5904,84.9
45,5219,84.4
46,2970,81.7
47,2918,76.7
48,4920,74.3
49,5168,65.3
50,5302,58.1
1,2067,144.8
2,2917,140.4
3,4259,132.6
4,4141,130.9
5,2010,128.5
6,5040,126.0
6,4143,126.0
8,2039,122.7
9,2815,119.0
10,1995,117.6
11,4321,115.9
12,2088,114.1
13,2819,112.2
14,2062,111.9
15,4889,105.0
16,2129,104.1
17,4186,100.9
18,2813,100.7
19,5302,98.1
20,1984,96.4
21,1998,96.3
22,2918,95.0
23,5749,94.5
24,4580,94.4
25,2530,93.6
25,2927,93.6
27,5658,92.7
27,4367,92.7
27,4322,92.7
30,5064,92.6
31,4643,92.2
32,2947,91.8
33,5181,88.5
34,4226,87.7
35,2022,87.2
36,4922,86.7
37,4939,85.8
38,4880,84.0
39,2928,80.4
40,2033,79.8
41,3023,79.5
42,5219,79.3
43,2036,78.5
44,5396,78.0
45,4664,76.8
46,4748,76.7
47,5590,73.6
48,2987,72.6
49,4379,69.9
50,5141,67.6
1,4141,265.2
2,1995,253.3
3,4143,250.3
4,2088,245.4
5,2067,236.6
6,5750,232.9
7,4025,230.9
8,2039,229.7
9,5040,228.8
10,2815,227.5
10,5749,227.5
12,2129,226.9
13,2022,221.3
14,4259,218.3
15,3090,204.2
16,2918,203.3
17,4580,202.8
18,4939,202.7
19,2033,201.6
20,2947,197.1
21,4186,194.5
22,1972,192.8
23,1998,190.8
24,4889,190.3
25,2970,186.2
26,1984,184.1
27,4643,182.8
28,2062,179.2
29,2024,176.1
30,1991,164.6
31,2927,99.3
32,5658,97.4
33,4880,97.0
34,4367,96.7
35,2546,94.8
36,5064,93.0
37,4322,91.2
38,4724,89.4
39,2917,88.9
40,5396,88.5
40,4226,88.5
42,5219,81.9
43,5181,78.9
44,2819,78.4
45,4922,73.8
46,5564,72.1
47,4015,67.6
48,2530,62.1
49,5302,58.9
50,2010,53.8
1,5040,277.7
2,2088,272.5
3,2067,272.4
4,4141,271.9
5,4889,269.5
6,1995,259.2
7,5749,259.0
8,2917,258.4
9,4143,255.0
10,1972,254.4
11,2039,249.4
12,2815,248.7
13,2022,247.0
14,1984,246.4
15,4580,244.2
16,2129,243.6
17,2927,242.1
18,2819,238.3
19,2813,237.1
20,4226,235.9
21,4025,235.1
22,5750,234.9
23,4321,234.1
24,4259,232.9
25,1998,232.4
26,4186,231.8
27,3090,228.3
28,5658,226.4
29,2918,225.0
30,2033,216.6
31,1906,109.4
32,4643,109.0
33,5396,108.0
34,4880,107.0
35,1991,106.5
36,4724,105.7
37,5710,104.8
38,2010,104.4
39,2947,103.5
40,5564,103.1
41,4939,102.5
42,4367,102.1
43,5302,96.6
44,4664,96.2
45,4922,95.6
46,2970,95.2
47,4197,92.4
48,4322,90.3
49,2931,89.7
50,2062,83.1
1,5040,251.1
2,2067,237.8
3,1995,237.4
4,4141,235.1
5,4889,234.3
6,2088,232.8
7,2039,231.7
8,2129,228.8
9,2022,225.2
10,5038,223.7
11,2917,222.0
12,2010,220.2
13,4259,218.7
14,4143,217.1
15,2918,215.5
16,2813,214.6
17,5288,214.3
18,2815,213.7
19,4321,213.5
20,2033,211.6
21,2819,211.0
22,5749,207.4
23,2546,206.8
24,4580,206.2
25,4880,205.0
26,2928,198.9
27,4367,195.8
28,1972,186.7
29,1906,185.5
30,5564,183.1
31,3090,98.8
32,2927,98.7
32,2931,98.7
34,1998,97.9
34,5750,97.9
36,5658,97.8
37,1984,96.1
37,2062,96.1
37,4025,96.1
40,2530,93.8
41,4322,92.9
42,4664,89.7
43,5064,88.8
44,4186,88.3
45,1991,88.0
46,4939,87.7
47,5396,80.6
48,5219,80.0
49,2970,79.7
50,4226,63.3
1,4143,264.7
2,1995,264.0
3,2067,261.5
4,2088,260.9
5,4141,255.0
6,5040,253.5
7,2813,250.2
8,2815,245.1
9,2129,236.9
10,4889,233.4
11,4580,231.5
12,2927,230.0
13,2010,227.3
14,2917,226.9
15,5038,224.8
16,2546,224.3
17,2819,223.1
18,2039,222.1
19,2022,221.1
20,2918,221.0
21,1998,218.8
22,1972,215.6
23,4025,215.3
24,4643,214.2
25,4322,212.4
26,4259,211.5
27,5064,211.0
28,5750,208.7
29,3090,206.7
30,4939,205.4
31,1984,105.8
32,2033,104.9
33,5749,104.4
34,4226,103.8
35,5186,101.2
36,2024,100.3
37,2970,99.8
38,5288,99.3
39,1991,97.1
40,1945,97.0
41,4186,96.6
42,5564,94.8
43,4880,93.4
44,4321,92.7
45,2928,91.6
46,2062,90.0
47,4724,89.8
48,2530,77.8
49,5710,74.7
50,4379,45.7
1,2918,382.5
2,2067,382.0
3,2815,379.2
4,4593,374.3
5,5040,372.1
6,4141,359.2
7,2039,357.6
8,2088,357.0
9,1995,349.3
10,5749,344.6
11,2917,343.5
12,4143,340.3
13,5141,332.6
14,2010,331.4
15,1972,326.5
16,2819,325.4
17,1991,322.4
18,2927,316.3
19,2970,308.9
20,5064,307.8
21,2129,307.4
22,4724,306.7
23,4939,299.0
24,4880,295.9
25,5750,295.5
26,4186,294.7
27,4025,292.9
28,5302,287.5
29,2999,283.6
30,4226,281.8
31,3090,143.6
31,4322,143.6
33,3012,142.9
34,2036,142.4
35,4580,140.1
36,2024,135.3
37,2033,134.1
38,5710,132.9
39,2025,124.3
40,4889,59.9
1,5040,401.7
2,2918,392.6
3,4580,388.0
4,2815,386.4
5,2067,376.7
6,2088,371.9
7,4593,359.9
8,2039,359.2
9,5749,354.0
10,4141,346.0
11,2010,345.9
12,1995,341.7
13,4889,339.6
14,4724,334.9
15,4143,334.5
16,2999,327.9
17,1972,322.9
18,5750,321.0
19,1991,318.8
20,2129,318.2
21,2927,318.1
22,2819,312.8
23,2917,309.4
24,5064,307.7
25,5141,305.0
26,3012,295.5
27,5302,293.0
28,4226,291.3
29,4322,283.6
30,2036,276.6
31,2033,146.8
32,2970,141.7
33,3090,138.9
34,4880,135.3
35,4939,131.9
36,4186,129.9
37,5710,127.1
38,4025,124.1
39,2024,106.4
40,2025,100.0
1,4143,271.5
2,4226,267.5
3,4259,266.3
4,1972,264.2
5,2067,258.4
6,2022,242.9
7,2530,229.1
8,2815,227.6
9,6296,221.3
10,2009,205.8
11,4593,205.5
12,4379,202.3
13,5141,202.2
14,5185,191.1
15,4367,190.8
16,3090,190.6
17,5174,188.4
18,2927,184.3
19,4801,183.7
20,2933,182.2
21,3023,173.1
21,5521,173.1
23,5038,170.6
24,2852,169.4
25,4613,164.3
26,2915,161.3
27,2036,157.2
28,2018,155.1
29,2016,155.0
30,4322,148.1
31,4197,87.4
32,5053,85.5
33,4015,78.3
34,1984,76.7
35,2916,75.0
36,2931,73.7
37,5142,71.6
38,2021,71.2
39,5324,69.7
40,2934,69.3
41,4333,66.6
42,4922,63.9
43,2119,63.0
44,5904,58.9
45,4678,57.9
46,4664,57.5
47,4646,55.2
48,2805,48.9
49,4720,47.0
50,6311,36.6
1,2067,293.1
2,2022,255.7
3,2815,255.4
4,4593,231.0
5,4226,230.5
6,4259,222.2
7,2927,220.2
8,1972,218.2
9,6296,218.1
10,4367,216.8
11,1984,216.4
12,4197,215.5
13,5141,215.4
14,5038,207.6
15,4379,205.4
16,2009,204.9
17,2530,203.6
17,3023,203.6
19,2934,199.4
20,5185,196.2
21,4922,195.4
22,5174,195.2
23,3090,187.7
24,2036,183.6
25,2933,178.4
26,6311,177.6
26,2018,177.6
28,2931,173.9
29,4720,149.0
30,4143,145.3
31,2915,86.6
32,5142,86.5
33,4801,86.1
34,2021,85.7
35,5298,85.6
36,2025,85.2
37,4322,84.7
38,5360,84.3
39,4015,83.2
40,4646,80.7
41,5904,78.9
42,2016,78.8
43,2916,68.8
44,5521,64.3
44,4664,64.3
46,4336,63.6
47,2024,62.5
48,4734,60.2
49,4561,54.8
50,5324,52.7
1,5040,289.8
2,2067,278.1
3,4143,266.2
4,2088,265.8
5,2039,263.4
6,6296,251.0
7,1995,249.6
8,2917,248.9
9,2010,245.2
10,4226,244.8
11,1984,243.1
12,2062,238.2
13,4141,237.9
14,5658,235.5
15,4025,234.6
16,1972,233.8
17,5749,232.5
18,1991,230.2
19,5038,229.5
20,2918,225.1
21,2819,224.7
21,4186,224.7
23,2970,223.8
24,4939,221.4
25,5141,219.6
26,4197,219.2
27,4321,218.7
28,4015,209.2
29,4322,208.2
30,4580,208.1
31,3090,104.4
32,4880,103.5
33,3012,103.4
34,4724,103.0
35,4593,102.9
36,2036,100.8
37,2129,100.6
38,2934,98.1
39,2009,97.5
40,5142,97.1
41,5302,96.6
42,4748,94.3
43,4336,93.9
44,4664,93.0
45,5174,92.5
46,1905,90.7
47,4922,90.6
48,5301,86.1
49,5745,54.5
1,5040,295.6
2,2067,288.1
3,4143,276.2
4,2039,274.2
5,4141,269.8
6,6296,261.7
7,4889,253.0
8,2088,248.5
9,1995,247.0
10,1984,235.5
11,1991,234.8
12,2918,232.0
13,2010,231.6
14,2917,229.7
15,4226,228.9
16,1972,228.0
17,2970,226.1
18,5749,225.6
19,2062,220.6
20,4025,218.7
21,4197,217.0
22,2819,216.9
23,2129,215.0
24,4939,213.3
25,4186,210.5
26,5658,209.4
27,2934,206.5
28,4321,205.7
29,5038,205.5
30,2009,202.4
31,5141,104.4
31,2999,104.4
33,5174,103.8
34,3090,101.7
34,3012,101.7
36,5064,101.6
37,2036,97.2
38,4580,97.1
38,4880,97.1
40,2987,94.8
41,1905,92.6
42,4015,92.2
43,5142,90.3
44,4748,88.0
45,4613,87.0
46,4664,86.6
47,5301,86.2
48,4922,84.2
49,4041,81.3
50,5396,70.6
1,4889,426.7
2,2918,418.1
3,5749,416.2
4,2067,415.2
5,2815,406.7
6,2039,404.6
7,5040,386.5
8,4593,380.4
9,2010,380.2
10,2088,375.6
11,1995,373.4
12,6296,366.0
13,2927,365.2
14,2999,354.4
15,1991,353.8
16,2819,349.7
17,5064,340.4
18,4880,335.8
19,1972,332.6
20,5904,331.6
21,4646,328.4
22,2970,320.2
23,4197,320.1
24,2934,315.0
25,2062,308.6
26,2931,302.2
27,2947,299.9
28,4025,298.5
29,2987,293.6
30,2018,293.2
31,3023,157.4
32,4015,155.5
33,5404,155.4
34,2917,153.5
35,5297,152.4
36,4041,150.1
37,5141,148.1
38,2852,147.2
39,4580,71.1
1,2067,263.9
2,2039,257.2
3,5040,245.4
4,2088,241.2
5,6296,237.3
6,4141,228.8
7,4889,225.2
8,2918,223.3
9,2010,222.8
10,2927,216.2
11,2815,214.0
12,4379,213.3
13,1998,211.1
14,4025,209.8
15,1984,205.2
16,2947,203.8
17,5064,202.3
18,2999,199.7
19,2934,199.2
20,2129,198.6
21,4226,197.8
22,5301,196.1
23,2917,195.9
24,2062,190.9
25,2970,189.6
26,5185,188.4
27,4197,186.9
28,4922,186.3
29,2119,183.3
30,2136,178.5
31,4580,87.4
32,3023,85.1
33,4646,83.0
34,1972,81.6
35,4336,81.4
36,1905,79.0
37,2009,77.1
38,2931,75.9
39,2852,74.9
39,1922,74.9
41,4215,74.2
42,5904,69.1
43,4748,65.3
44,2036,64.5
45,2018,64.1
46,4236,63.1
47,5710,58.9
48,2178,58.6
49,1967,48.4
50,4299,35.7
1,5040,273.7
2,4889,269.0
3,2927,264.5
4,4143,260.3
5,5064,260.2
6,5288,257.6
7,1984,257.2
8,6296,253.9
9,4141,250.6
10,2010,250.5
11,1998,246.2
12,2934,240.3
13,5749,239.8
14,4025,234.5
15,5396,233.0
16,2819,232.1
17,4379,231.6
18,4724,221.6
19,4197,221.0
20,5301,220.7
21,2129,220.2
22,2947,219.4
23,2987,218.7
24,4226,218.0
25,2917,215.6
26,5442,211.8
27,5053,207.1
28,2999,196.6
29,1905,195.6
30,4186,117.0
31,2136,108.0
32,4041,107.9
33,5185,106.9
34,2018,106.6
35,2119,106.0
36,1972,105.3
37,4646,104.8
38,4333,103.2
39,5904,99.8
40,4748,97.7
41,1922,97.5
42,5710,95.9
43,5468,95.7
44,2852,95.3
45,6033,94.4
46,5168,81.2
47,5360,78.4
48,5760,66.3
49,4720,61.8
1,2067,284.4
2,2039,274.3
3,4143,272.4
4,5040,264.9
5,2088,255.5
6,2010,252.1
7,4580,250.6
8,2927,246.6
9,3012,245.4
10,6296,244.4
11,2022,244.3
12,4141,243.5
13,4259,241.1
14,2928,239.5
15,1984,238.0
16,1991,235.0
17,5658,233.6
18,4321,232.3
19,2033,231.4
20,5064,230.8
21,2819,227.0
22,2918,226.8
23,2934,221.5
24,4379,220.7
25,2987,219.1
26,2815,215.0
27,1995,212.9
28,5185,212.1
29,2947,206.9
30,2062,185.7
31,4801,102.2
32,1998,101.2
33,4939,100.7
34,4593,99.9
35,4215,99.8
36,2970,99.6
37,4226,99.4
38,5219,99.3
39,4197,99.0
40,4724,96.0
41,4889,95.5
41,4186,95.5
43,2530,93.3
43,5141,93.3
45,4322,82.7
45,5324,82.7
47,4880,79.7
48,2546,78.8
49,4367,72.6
50,4664,62.3
1,2067,251.0
2,2039,234.1
3,4889,233.9
4,4141,219.6
5,4143,219.4
6,6296,217.0
7,2819,207.7
8,2918,204.5
9,2088,200.3
10,1991,196.6
11,5040,195.6
12,2970,194.1
13,2987,193.6
14,5658,191.0
15,5064,190.2
16,2022,190.0
17,4197,189.8
18,4580,189.5
19,2033,184.9
20,4724,184.2
21,4321,179.6
22,2815,179.3
23,2934,177.5
24,1984,175.1
25,2927,172.7
26,3012,171.3
27,5185,168.6
28,4186,168.0
29,1998,165.3
30,5141,152.1
31,4939,76.9
32,4880,75.5
33,2062,74.8
34,2928,74.4
35,4259,71.6
36,4025,71.4
37,4801,71.2
38,2010,71.0
39,4367,68.7
40,2947,68.0
41,2129,66.1
42,2530,65.0
43,4379,64.4
44,1906,63.3
45,2016,62.7
46,4041,62.2
47,4322,61.9
48,1905,59.1
49,4215,58.5
50,4593,58.3
51,5324,53.8
52,4613,51.8
53,5219,51.0
54,4664,50.3
55,4226,43.7
56,1951,39.5
1,2067,274.5
2,5040,271.4
3,2039,265.9
4,6296,252.7
5,4143,251.8
6,4141,241.2
7,2819,235.6
8,2917,234.9
9,2022,233.6
10,4321,233.0
11,5749,231.3
12,2033,229.5
13,1998,229.3
14,2928,227.4
15,2088,227.2
16,2987,226.1
17,2815,223.4
18,2010,222.8
19,5658,222.2
20,4889,221.8
21,4939,219.8
22,1984,217.0
23,4580,216.8
24,4259,215.5
25,4593,213.1
26,4186,212.9
27,2918,211.2
28,4025,207.8
29,2934,202.7
30,2546,200.3
31,2927,96.5
31,1991,96.5
33,2970,96.3
34,5064,95.8
35,4322,94.4
36,4197,91.6
37,3090,90.6
38,4724,90.5
39,2530,90.2
40,4880,88.8
41,2024,88.2
42,3012,85.6
43,4226,85.5
44,4215,85.2
45,4801,83.6
46,1906,80.5
47,4367,80.2
48,2062,79.3
49,5141,77.0
50,5185,66.5
1,2067,267.7
2,2039,258.7
3,4141,251.5
4,6296,251.4
5,4143,246.8
6,2815,245.1
7,2917,244.2
8,4593,242.1
9,2088,241.2
10,2928,240.6
11,2934,240.5
12,5040,237.1
13,1984,236.0
14,5658,233.9
15,4889,233.0
16,2970,226.9
17,2918,226.8
18,5064,224.4
19,2022,224.0
20,4580,222.2
21,2819,221.4
22,4321,216.4
23,4259,214.9
24,4025,211.0
25,1991,202.9
26,4322,200.9
27,4186,200.3
28,5141,191.6
29,5067,188.5
30,5174,175.7
31,2546,105.0
32,3090,103.4
33,4379,103.0
34,4041,102.4
35,4939,101.8
36,1967,100.8
37,3012,99.6
38,2947,99.3
39,5185,98.1
40,1998,98.0
41,2010,95.3
42,5749,94.8
43,5987,93.1
44,2033,91.8
45,4880,81.3
46,2024,80.3
47,2927,79.7
48,4367,72.9
49,1906,72.5
50,4226,70.5
1,4141,331.2
2,4143,328.3
3,2067,310.1
4,5749,301.4
5,1991,300.0
6,5396,296.2
7,5064,286.6
8,4259,285.4
9,2039,282.1
10,4889,281.3
10,2928,281.3
12,5658,279.4
13,2934,279.3
14,5040,277.7
15,2917,276.1
16,2088,273.7
17,1984,269.6
18,4801,269.1
19,2530,268.5
20,2819,268.4
21,2927,265.7
22,2947,264.7
23,4880,262.5
24,2022,256.5
25,2815,254.6
26,4379,253.6
27,4367,242.4
28,2916,241.4
29,3023,240.4
30,4197,232.8
31,4186,124.7
32,4724,123.9
33,2918,121.9
34,4321,119.3
35,3090,117.2
36,2970,116.0
37,2546,113.5
38,4322,111.0
38,5760,111.0
40,2036,103.8
41,2062,103.3
42,5360,97.1
43,4646,94.6
44,1922,94.1
45,5174,93.3
